KEY,en,ru
ITEM_RATHEART_NAME,Rat Heart,Крысиное Сердце
ITEM_RATHEART_DESC,,
ITEM_RATTAIL_NAME,Rat Tail,Крысиный Хвост
ITEM_RATTAIL_DESC,,
ITEM_RAZORBLADE_NAME,Razor Blade,Лезвие Бритвы
ITEM_RAZORBLADE_DESC,Use: Take 5 damage and gain +2 [img:str] and +2 [img:dex].,Использование: Получите 5 урона и получите +2 [img:str] и +2 [img:dex].
ITEM_REDDRINK_NAME,Red Drink,Красный Напиток
ITEM_REDDRINK_DESC,"Use: Heal 5 HP.
[s:.7](Usable once per battle.)[/s]","Использование: Исцелите 5 ОЗ.
[s:.7](Можно использовать раз за битву.)[/s]"
ITEM_RINGOFFROST_NAME,Ring of Frost,Кольцо Мороза
ITEM_RINGOFFROST_DESC,"Freezes tiles you walk over. +25% chance to inflict Freeze on units that contact or attack you.
Your Ice Element damage is increased by 1.","Замораживает тайлы под вами. +25% шанс заморозить юнитов, касающихся или атакующих вас.
Ваш Ледяной урон увеличен на 1."
ITEM_ROOK_NAME,Rook,Ладья
ITEM_ROOK_DESC,Use: Move any number of tiles in a straight line.,Использование: Двигайтесь на любое число клеток по прямой.
ITEM_RUBBERCEMENT_NAME,Rubber Cement,Резиновый Клей
ITEM_RUBBERCEMENT_DESC,Your projectiles bounce to another enemy within 2 tiles.,Ваши снаряды отскакивают в другого врага в пределах 2 клеток.
ITEM_SACKOFMEAT_NAME,Sack o' Meat,Мешок Мяса
ITEM_SACKOFMEAT_DESC,"Use: Heal 4 HP.
This gains +1 use each time you destroy a corpse.","Использование: Исцелите 4 ОЗ.
Получает +1 использование при уничтожении трупа."
ITEM_SACREDHEART_NAME,Sacred Heart,Священное Сердце
ITEM_SACREDHEART_DESC,+1 Damage. Emit 2 Sparkles when you use your basic attack.,+1 Урон. Выпускает 2 Искры при базовой атаке.
ITEM_SATANICBIBLE_NAME,Satanic Bible,Сатанинская Библия
ITEM_SATANICBIBLE_DESC,Heal 3 HP and gain +3 Charge each time you damage a party member.,"Лечит 3 ОЗ и дает +3 Заряда каждый раз, когда вы наносите урон члену группы."
ITEM_SCORCHEDEARTH_NAME,Scorched Earth,Выжженная Земля
ITEM_SCORCHEDEARTH_DESC,Your Earth and Fire Element spells cost -1 mana.,Ваши заклинания Земли и Огня стоят -1 ману.
ITEM_SCRAPBAG_NAME,Scrap Bag,Мешок Лома
ITEM_SCRAPBAG_DESC,Craft a temporary weapon at the start of the battle if you don't have a weapon.,"Создайте временное оружие в начале битвы, если у вас его нет."
ITEM_SELFDESTRUCTBUTTON_NAME,Self-Destruct Button,Кнопка Самоуничтожения
ITEM_SELFDESTRUCTBUTTON_DESC,Use: Vaporize yourself and deal 50 damage to adjacent units.,Использование: Испарите себя и нанесите 50 урона соседним юнитам.
ITEM_SKILLSPLIT_NAME,Skill Split,Разделение Навыка
ITEM_SKILLSPLIT_DESC,Gain a temporary copy of your first passive ability at the start of each battle.,Получите временную копию вашей первой пассивной способности в начале каждой битвы.
ITEM_SKILLSTONE_NAME,Skill Stone,Камень Навыка
ITEM_SKILLSTONE_DESC,Spells that match your class cost -1 mana.,Заклинания вашего класса стоят -1 ману.
ITEM_SMALLEYE_NAME,Small Eye,Маленький Глаз
ITEM_SMALLEYE_DESC,"+15% Dodge Chance.
Your basic attack has a +10% chance to inflict Fear.","+15% Уклонения.
Ваша базовая атака имеет +10% шанс наложить Страх."
ITEM_SNAGGLETOOTH_NAME,Snaggle Tooth,Кривой Зуб
ITEM_SNAGGLETOOTH_DESC,Your basic attack inflicts Bleed 1.,Ваша базовая атака накладывает Кровотечение 1.
ITEM_SNAKEEYES_NAME,Snake Eyes,Змеиные Глаза
ITEM_SNAKEEYES_DESC,"While you are at exactly 2 HP, you have +222 [img:lck]","Пока у вас ровно 2 ОЗ, вы имеете +222 [img:lck]."
ITEM_SOULJAR_FULL_DESC,"Use: Summon a ghost copy of {aux_cat_name}.
[s:.7](Usable once per battle.)[/s]","Использование: Призовите призрачную копию {aux_cat_name}.
[s:.7](Можно использовать раз за битву.)[/s]"
ITEM_SOULJAR_DESC,"When your body is destroyed, this item is recovered and permanently gains the ability to summon a ghost copy of you.","Когда ваше тело уничтожено, этот предмет возвращается и навсегда получает способность призывать вашу призрачную копию."
ITEM_SOULJAR_NAME,Soul Jar,Сосуд Душ
ITEM_SOULJAR_FULL_NAME,Soul Jar,Сосуд Душ
ITEM_SOYMILK_NAME,Soy Milk,Соевое Молоко
ITEM_SOYMILK_DESC,"Your basic attack cannot deal more than 1 damage.
You can attack 2 extra times each turn.","Ваша базовая атака не может наносить больше 1 урона.
Вы можете атаковать 2 лишних раза каждый ход."
ITEM_SPELLBOOK_NAME,Spell Book,Книга Заклинаний
ITEM_SPELLBOOK_DESC,Use: Gain 10 mana and conjure a random Mage spell as a bonus ability.,Использование: Получите 10 маны и сотворите случайное заклинание Мага как бонусную способность.
ITEM_SPOONBENDER_NAME,Spoon Bender,Гнутель Ложек
ITEM_SPOONBENDER_DESC,Your basic attack can't miss and emits a Sparkle when used.,Ваша базовая атака не мажет и испускает Искру при использовании.
ITEM_SPOTTEDMUSHROOM_NAME,Spotted Mushroom,Пятнистый Гриб
ITEM_SPOTTEDMUSHROOM_DESC,,
ITEM_SPRING_NAME,Spring,Пружина
ITEM_SPRING_DESC,Your movement action is Jump.,Ваше действие движения — Прыжок.
ITEM_STEROIDS_NAME,Steroids,Стероиды
ITEM_STEROIDS_DESC,"Use: Gain +1 [img:str], permanently. For the rest of the adventure, you have a +2% chance to gain Madness at the start of each turn.","Использование: Получите +1 [img:str], навсегда. До конца приключения у вас есть +2% шанс получить Безумие в начале каждого хода."
ITEM_STEVENMARROW_NAME,Steven Marrow,Костный Мозг Стивена
ITEM_STEVENMARROW_DESC,Any [img:shield] you gain is increased by 4.,Любой получаемый вами [img:shield] увеличен на 4.
ITEM_STEVENSTONE_NAME,Steven Stone,Камень Стивена
ITEM_STEVENSTONE_DESC,Your collarless spells cost -2 mana.,Ваши бесцветные заклинания стоят -2 маны.
ITEM_STEVENTRINKET1_NAME,Steven,Стивен
ITEM_STEVENTRINKET1_DESC,"Your basic attack inflicts Slow and has a +10% chance to Freeze.
You can damage frozen units.","Ваша базовая атака накладывает Замедление и имеет +10% шанс Заморозить.
Вы можете наносить урон замороженным юнитам."
ITEM_STEVENTRINKET2_NAME,Steven,Стивен
ITEM_STEVENTRINKET2_DESC,Your basic attack inflicts Confusion.,Ваша базовая атака накладывает Замешательство.
ITEM_STICKMAN_NAME,Stickman,Стикмен
ITEM_STICKMAN_DESC,Gain All Stats Up when you deal damage to a party member.,"Получите Повышение Всех Характеристик, когда наносите урон члену группы."
ITEM_STRANGEMARBLE_NAME,Strange Marble,Странный Шарик
ITEM_STRANGEMARBLE_DESC,Your basic attack inflicts Mana Leech 1.,Ваша базовая атака накладывает Похищение Маны 1.
ITEM_TANKJUICE_NAME,Tank Juice,Сок Танка
ITEM_TANKJUICE_DESC,"Use: Gain -1 [img:spd], then, for the rest of the turn, all damage you deal has Knockback 2 and Chain Knockback.","Использование: Получите -1 [img:spd], затем до конца хода весь ваш урон имеет Отбрасывание 2 и Цепное Отбрасывание."
ITEM_TANKTOY_NAME,Tank Toy,Игрушка-Танк
ITEM_TANKTOY_DESC,Trample.,Протаптывание.
ITEM_TAROTDECK_NAME,Tarot Deck,Колода Таро
ITEM_TAROTDECK_DESC,"Use: Conjure a random, single-use spell as a bonus ability.",Использование: Сотворите случайное одноразовое заклинание как бонусную способность.
ITEM_TECHNOLOGY_NAME,Technology,Технология
ITEM_TECHNOLOGY_DESC,"Use: Shoot a laser beam.
[s:.7](Usable once per battle.)[/s]
Refreshes when affected by Electricity.","Использование: Выстрелите лазерным лучом.
[s:.7](Можно использовать раз за битву.)[/s]
Обновляется при воздействии Электричества."
ITEM_TELEPORT_NAME,Teleport!,Телепорт!
ITEM_TELEPORT_DESC,"Use: Teleport to any open tile.
[s:.7](Usable once per battle.)[/s]","Использование: Телепортируйтесь на любую свободную клетку.
[s:.7](Можно использовать раз за битву.)[/s]"
ITEM_TINKERTOOLS_NAME,Tinker Tools,Инструменты Механика
ITEM_TINKERTOOLS_DESC,Repair 1 use to your items at the end of each battle.,Восстановите 1 использование вашим предметам в конце каждой битвы.
ITEM_TINYCAGE_NAME,Tiny Cage,Крошечная Клетка
ITEM_TINYCAGE_DESC,Spawn a random animal familiar at the start of each battle.,Призовите случайного животного-фамильяра в начале каждой битвы.
ITEM_TINYPEBBLE_NAME,Tiny Pebble,Крошечная Галька
ITEM_TINYPEBBLE_DESC,"+10% Dodge Chance.
Gain +2% Dodge Chance when you dodge an attack.","+10% Уклонения.
Получите +2% Уклонения, когда уклоняетесь от атаки."
ITEM_TOOLBOX_NAME,Tool Box,Ящик для Инструментов
ITEM_TOOLBOX_DESC,"Your items lose Brittle and Fragile.
Your weapons have a 25% chance to repair 1 use when used.","Ваши предметы теряют Хрупкость и Ломкость.
Ваше оружие имеет 25% шанс восстановить 1 использование при использовании."
ITEM_TRIACHNID_NAME,Triachnid,Триахнид
ITEM_TRIACHNID_DESC,Spawn Triachnid at the start of each battle.,Призовите Триахнида в начале каждой битвы.
ITEM_TV_NAME,TV,ТВ
ITEM_TV_DESC,Your bonus ability is Waste Time.,Ваша бонусная способность — Трата Времени.
ITEM_VIBRATINGSKULL_NAME,Vibrating Skull,Вибрирующий Череп
ITEM_VIBRATINGSKULL_DESC,Your basic attack inflicts Magic Weakness 1.,Ваша базовая атака накладывает Магическую Слабость 1.
ITEM_VIDEOGAMECART_NAME,Video Game Cart,Картридж Видеоигры
ITEM_VIDEOGAMECART_DESC,It's broken.,Он сломан.
ITEM_WAFER_NAME,Wafer,Облатка
ITEM_WAFER_DESC,,
ITEM_WATERBOTTLEFULL_NAME,Water Bottle,Бутылка Воды
ITEM_WATERBOTTLEFULL_DESC,"Use: Heal +5 HP and gain Heatwave immunity.
Refills when affected by Water Element effects.","Использование: Исцелите +5 ОЗ и получите иммунитет к Жаре.
Наполняется при воздействии Водной Стихии."
ITEM_WATERBOTTLEHALF_NAME,Water Bottle,Бутылка Воды
ITEM_WATERBOTTLEHALF_DESC,"Use: Heal +5 HP and gain Heatwave immunity.
Refills when affected by Water Element effects.","Использование: Исцелите +5 ОЗ и получите иммунитет к Жаре.
Наполняется при воздействии Водной Стихии."
ITEM_WATERBOTTLEEMPTY_NAME,Empty Water Bottle,Пустая Бутылка Воды
ITEM_WATERBOTTLEMPTY_DESC,"Use: Throw it at something.
Refills when affected by Water Element effects.","Использование: Бросьте ее во что-нибудь.
Наполняется при воздействии Водной Стихии."
