KEY,en,ru
PASSIVE_SCABS_NAME,Scabs,Струпики
PASSIVE_SCABS_DESC,Gain +2 Shield when you take damage from an ability.,+2 Щит при получении урона от способности.
PASSIVE_SCABS2_DESC,Gain +2 Shield when you take damage from any source.,+2 Щит при получении урона от любого источника.
PASSIVE_THUNDERTHIGHS_NAME,Thunder Thighs,Громовые Ляжки
PASSIVE_THUNDERTHIGHS_DESC,Trample.,Растаптывание.
PASSIVE_THUNDERTHIGHS2_DESC,Trample 9.,Растаптывание 9.
PASSIVE_PLOW_NAME,Plow,Плуг
PASSIVE_PLOW_DESC,"When you knock back a unit, leave a rock where that unit was.","Когда отбрасываете юнита, оставьте камень там где он был."
PASSIVE_PLOW2_DESC,"When you knock back a unit, leave a rock where that unit was.
All damage you deal has +1 Knockback.","Когда отбрасываете юнита, оставьте камень там где он был.
Весь урон имеет +1 Отбрасывание."
PASSIVE_PETROCKS_NAME,Pet Rocks,Ручные Камни
PASSIVE_PETROCKS_DESC,"Rocks you spawn are alive!!
...and have +3 HP. Spawn a rock at the start of the battle.","Камни что вы создаете живые!!
...и имеют +3 ОЗ. Создайте камень в начале битвы."
PASSIVE_PETROCKS2_DESC,"Rocks you spawn are alive, and hot!!
...and have +7 HP. Spawn a boulder at the start of the battle.","Камни что вы создаете живые, и горячие!!
...и имеют +7 ОЗ. Создайте валун в начале битвы."
PASSIVE_TOADSTYLE_NAME,Toad Style,Стиль Жабы
PASSIVE_TOADSTYLE_DESC,Your movement action is a jump. Landing on a unit deals damage and displaces it.,Ваше движение — это прыжок. Приземление на юнита наносит урон и смещает его.
PASSIVE_TOADSTYLE2_DESC,Your movement action is a jump. Landing on a unit deals damage and displaces it.,Ваше движение — это прыжок. Приземление на юнита наносит урон и смещает его.
PASSIVE_CHAINKNOCKBACK_NAME,Chain Knockback,Цепное Отбрасывание
PASSIVE_CHAINKNOCKBACK_DESC,"Your basic attack gains +1 Knockback.
Units you knockback will Knockback other units.","Базовая атака +1 Отбрасывание.
Юниты, которых вы отбросили, отбрасывают других."
PASSIVE_CHAINKNOCKBACK2_DESC,"Your basic attack gains +1 Knockback.
All knockback you deal is increased by 2 and deals +1 extra damage.
Units you knockback will Knockback other units further.","Базовая атака +1 Отбрасывание.
Все отбрасывание усилено на 2 и наносит +1 доп. урон.
Юниты, которых вы отбросили, отбрасывают других дальше."
PASSIVE_PROTECTIVE_NAME,Protective,Защитник
PASSIVE_PROTECTIVE_DESC,Your allies have Brace 1.,Союзники имеют Стойкость 1.
PASSIVE_PROTECTIVE2_DESC,Your allies have Brace 2.,Союзники имеют Стойкость 2.
PASSIVE_WRESTLEMANIAC_NAME,Wrestlemaniac,Рестломаньяк
PASSIVE_WRESTLEMANIAC_DESC,"Your basic attack becomes Suplex when adjacent to enemies.
You gain the ability Toss.","Базовая атака становится Суплексом когда рядом враги.
Получите способность Бросок."
PASSIVE_WRESTLEMANIAC2_DESC,"Your basic attack is Suplex while you're next to a unit that can be suplexed and Your basic attack becomes Suplex when adjacent to enemies. +1 Bonus Move.
You gain the ability Toss+.","Базовая атака — Суплекс пока рядом с юнитом, которого можно суплекснуть и Базовая атака становится Суплексом рядом с врагами. +1 Бонус Движение.
Получите способность Бросок+."
PASSIVE_MOUNTAINFORM_NAME,Mountain Form,Форма Горы
PASSIVE_MOUNTAINFORM_DESC,"Knockback immunity.
Tiles you walk over become dirt and may spawn rocks.","Иммунитет к отбрасыванию.
Тайлы под вами становятся землей и могут создать камни."
PASSIVE_MOUNTAINFORM2_DESC,"Trample. Knockback and Fire immunity.
Tiles you walk over become dirt and may spawn rocks. ","Растаптывание. Иммунитет к отбрасыванию и Огню.
Тайлы под вами становятся землей и могут создать камни."
PASSIVE_HOMERUN_NAME,Home Run,Хоум-Ран
PASSIVE_HOMERUN_DESC,Knockback you deal is increased by 10.,Отбрасывание усилено на 10.
PASSIVE_HOMERUN2_DESC,Knockback you deal is increased by 10 and inflicts Bruise 1.,Отбрасывание усилено на 10 и накладывает Ушиб 1.
PASSIVE_ROCKASPECT_NAME,Rock Aspect,Аспект Камня
PASSIVE_ROCKASPECT_DESC,Units that attack or contact you have a 10% chance to get Petrified.,"Юниты, атакующие или касающиеся вас имеют 10% шанс Окаменеть."
PASSIVE_ROCKASPECT2_DESC,Units that attack or contact you have a 20% chance to get Petrified.,"Юниты, атакующие или касающиеся вас имеют 20% шанс Окаменеть."
PASSIVE_WIDELOAD_NAME,Wide Load,Широкий Груз
PASSIVE_WIDELOAD_DESC,"When an adjacent ally is targeted by an enemy, swap places with the ally.","Когда соседнего союзника атакуют, поменяйтесь местами."
PASSIVE_WIDELOAD2_DESC,"When an adjacent ally is targeted by an enemy, gain +1 temp Thorns and temp Brace, then swap places with the ally.","Когда соседнего союзника атакуют, получите +1 врем. Шипы и врем. Стойкость, затем поменяйтесь местами."
PASSIVE_HARDHEAD_NAME,Hard Head,Твердолобый
PASSIVE_HARDHEAD_DESC,You block attacks from the front.,Блокируете атаки спереди.
PASSIVE_HARDHEAD2_DESC,You block attacks from the front. Your basic attack inflicts Bruise.,Блокируете атаки спереди. Базовая атака накладывает Ушиб.
PASSIVE_MYLEG_NAME,My Leg!,Моя Нога!
PASSIVE_MYLEG_DESC,"All injuries you get are Broken Legs.
If you have four broken legs, gain +4 Thorns, Trample, and adjacent allies have Toss as a bonus ability.","Все травмы — Сломанные Ноги.
Если 4 сломанных ноги, +4 Шипы, Растаптывание, и соседи получают Бросок как бонус."
PASSIVE_MYLEG2_DESC,"All injuries you get are Broken Legs.
If you have four broken legs, gain +4 Thorns, +4 Brace, Trample, and adjacent allies have Toss as a bonus ability.","Все травмы — Сломанные Ноги.
Если 4 сломанных ноги, +4 Шипы, +4 Стойкость, Растаптывание, и соседи получают Бросок как бонус."
PASSIVE_HARDY_NAME,Hardy,Выносливый
PASSIVE_HARDY_DESC,Heal to full HP at the start of each battle.,Лечение до полного в начале битвы.
PASSIVE_HARDY2_DESC,Heal to full HP at the start of each battle. +3 Health Regeneration.,Лечение до полного в начале битвы. +3 Регенерация Здоровья.
PASSIVE_SLOWANDSTEADY_NAME,Slow and Steady,Тише Едешь
PASSIVE_SLOWANDSTEADY_DESC,"Gain -2 [img:spd] and +1 Range at the end of each turn. If your [img:spd] is 0, you can attack an extra time each turn.","Получите -2 [img:spd] и +1 Дальность в конце каждого хода. Если [img:spd] равна 0, атакуйте доп. раз."
PASSIVE_SLOWANDSTEADY2_DESC,"Gain -2 [img:spd], +1 Range, +1 [img:str], and +1 [img:int] at the end of each turn. If your [img:spd] is 0, you can attack an extra time each turn.","Получите -2 [img:spd], +1 Дальность, +1 [img:str], и +1 [img:int] в конце каждого хода. Если [img:spd] равна 0, атакуйте доп. раз."
PASSIVE_FOLLOWUP_NAME,Follow Up,Продолжение
PASSIVE_FOLLOWUP_DESC,"After you use your basic attack, dash forward as far as you can.","После базовой атаки, рывок вперед насколько возможно."
PASSIVE_FOLLOWUP2_DESC,"After you use your basic attack, dash forward as far as you can and do a melee attack.","После базовой атаки, рывок вперед насколько возможно и атака ближнего боя."
PASSIVE_CATAPULT_NAME,Cat-A-Pult,Кото-пульта
PASSIVE_CATAPULT_DESC,You can throw adjacent allies up to 4 tiles on their turns without using their movement action.,Можете кидать соседних союзников до 4 клеток в их ход не тратя их движение.
PASSIVE_CATAPULT2_DESC,You can throw adjacent allies to any tile on their turns without using their movement action.,Можете кидать соседних союзников на любую клетку в их ход не тратя их движение.
